"79","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","50","N","N","Y","Y","N","O","bar","technical support","http://mantis.sanjaal.com","bar","","","","",""
"80","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","30","Y","N","Y","Y","N","O","highlights","funny emails","http://taggedmails.sanjaal.com/","bar","","Get the fun, get the relaxation","","",""
"81","0","27","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","60","Y","N","Y","Y","N","O","company","tools & stats","tools.php","_top","","","","",""
"82","0","27","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","80","Y","N","Y","Y","N","O","footer","sitemap","sitemap.php","_top","","Global sitemap for this website","","",""
"83","0","27","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","20","Y","N","Y","Y","N","O","footer","our team","team.php","_top","","List of core members in our team","","",""
"84","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","30","Y","N","Y","Y","N","O","bar","Service Quotation","services.php#quote","_top","","Get a service quote for your website making process","","",""
"85","0","27","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","70","Y","N","Y","Y","N","O","company","Help-Self Guide","http://www.help-self.com/","helpself","","","","",""
"86","0","27","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","100","N","N","Y","Y","N","O","company","partners","back-links.php","_top","","","","",""
"87","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","20","Y","N","Y","Y","N","O","wall","Backend Features","features.php","_top","","","","",""
"88","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","10","Y","N","Y","Y","N","O","wall","Friends of Backend","back-links.php","_top","","","","",""
"89","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","10","Y","N","Y","Y","N","O","forums","Framework - Smarty","http://code.google.com/p/smarty-framework/","framework","","","","",""
"90","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","20","Y","N","Y","Y","N","O","forums","Framework - <strong>updates</strong>","http://code.google.com/p/smarty-framework/updates/list","framework","","","","",""
"91","0","0","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00","0","40","Y","N","Y","Y","N","O","forums","Smarty Forum","http://www.smarty.net/forums/search.php?search_author=bimal","forums","","","","",""
